IDNUMBER,SMILES,predicts-2315,predicts-5444,predicts-5010,predicts-1936,predicts-4621,predicts-3199,predicts-9572,predicts-8469,predicts-6294,predicts-3483,predicts-5030,predicts-6894
AN-632/40971723,O=C4c1ccccc1C(=O)N4(CCCON3C(=O)c2ccccc2C3(=O)),0.1,0,0.2,0,0.1,0.1,0.1,0.1,0,0.1,0,0
AN-646/12818003,CC=1C=C(C)n2nc(nc2(N=1))SCc3ccc(cc3)[N+](=O)[O-],0.1,0.1,0.1,0.1,0.1,0.4,0.8,0.1,0.1,0.1,0,0.2
AN-646/13246006,Cc1ccc(cc1)NC(=O)CSc2nc3N=C(C)C=C(C)n3(n2),0.1,0,0,0,0.2,0,0.4,0.1,0,0.1,0,0.1
AN-646/14187012,CC=1C=C(C)n2nc(nc2(N=1))SCC(=O)N(C)c3ccccc3,0.1,0,0,0.2,0,0.6,0.6,0.1,0,0.1,0.1,0.2
AN-646/14187014,CCOC(=O)CSc1nc2N=C(C)C=C(C)n2(n1),0.2,0.1,0.1,0.1,0.2,0,0.1,0.1,0.1,0.2,0.2,0
AN-646/15215003,CC=1C=C(C)n2nc(nc2(N=1))SCC(=O)NN=Cc3cccc(c3)R,0.1,0,0.1,0.1,0,0.1,0,0,0.1,0.1,0.2,0.1
AN-646/15215005,CC=1C=C(C)n2nc(nc2(N=1))SCC(=O)NN=Cc3ccc(cc3)[N+](=O)[O-],0.1,0,0,0.1,0,0,0.3,0,0.1,0.1,0.1,0
AN-646/15215006,CC=1C=C(C)n2nc(nc2(N=1))SCC(=O)NN=Cc3cccc(c3)[N+](=O)[O-],0.1,0,0.1,0.1,0.1,0,0,0,0,0.2,0.3,0
AN-646/15215012,CC=1C=C(C)n2nc(nc2(N=1))S(=O)(=O)CC(=O)Nc3ccc(cc3)G,0.2,0,0.3,0.1,0.2,0,0,0.2,0,0.7,0.1,0.2
AN-646/15216002,CC=1C=C(C)n2nc(nc2(N=1))SC(C)C(O)=O,0.1,0,0,0.1,0.1,0.2,0.3,0.3,0.1,0,0.4,0.1
AN-646/15216003,Cc1ccc(cc1)NC(=O)C(C)Sc2nc3N=C(C)C=C(C)n3(n2),0.1,0,0.3,0.1,0,0.1,0.3,0.1,0.3,0.1,0,0
AN-646/40633585,Cc1ccc(cc1)NC(=O)CS(=O)(=O)c2nc3N=C(C)C=C(C)n3(n2),0.1,0.1,0,0.2,0.1,0.4,0.1,0.3,0.2,0.1,0.1,0
AN-646/40633598,CCSc1nc2N=C(C)C=C(C)n2(n1),0.3,0.2,0.1,0.1,0.2,0.5,0.3,0.1,0.3,0.4,0.1,0.5
AN-646/40633602,CC=1C=C(C)n2nc(nc2(N=1))S(=O)(=O)Cc3ccc(cc3)[N+](=O)[O-],0.1,0,0.2,0.1,0,0.1,0,0.2,0.2,0,0.3,0.2
AN-646/40796720,C=CCSc1nc2N=C(C)C=C(C)n2(n1),0.7,0.90000004,0.90000004,1,0.4,0.7,0.90000004,0.7,0.3,0.6,0.90000004,0.8
AN-647/12827003,CSC=1N=C(NC(=O)C=1(C#N))c2ccc(cc2)G,0,0.1,0.1,0.1,0,0.2,0.1,0,0.1,0,0,0.1
AN-647/12828002,Cc1ccc(cc1)C=2NC(=O)C(C#N)=C(N=2)SC,0.1,0,0.1,0.5,0.3,0.6,0.7,0.90000004,0.4,0.1,0.7,0.1
AN-647/12828006,CCOC(=O)C=1C(=O)NC(=NC=1SC)c2ccc(cc2)[N+](=O)[O-],0,0,0.1,0.1,0,0.2,0,0.1,0,0.1,0.5,0
AN-647/15324001,CSC=2NC(=O)N(c1ccccc1)C(=O)C=2(C#N),0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.5,0.1,0.6,0.5,0
AN-647/15324004,Cc1ccc(cc1)N2C(=O)NC(=C(C#N)C2(=O))SC,0.1,0,0,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0,0.1
AN-647/15324007,COc1ccc(cc1)N2C(=O)NC(=C(C#N)C2(=O))SC,0.1,0.1,0.6,0.1,0.1,0.2,0.1,0,0.3,0.1,0.7,0
AN-648/12904032,CCOC(=O)C5=C(C)N=C3N(C(=O)C(=Cc1ccc(o1)N2CCCCC2)S3)C5(c4ccc(cc4)OC),0.1,0.6,0.1,0.1,0.4,0.3,0.1,0.4,0.6,0.8,0.6,0.3
AN-648/12904074,CCOC(=O)C6=C(C)N=C3N(C(=O)C(=CC2C=CC(OCc1ccccc1)=C(C2)R)S3)C6(c4ccc5OCOc5(c4)),0.1,0.2,0.1,0,0.2,0.3,0.3,0.3,0.2,0.3,0,0.5
AN-648/12988005,CN2C(=O)C(=Cc1cc(cc(c1(O))[N+](=O)[O-])G)SC2=S,0,0,0,0.2,0,0.3,0.1,0,0,0,0,0.1
AN-648/13271002,CCOC(=O)c2c1CCCCc1sc2n5c(C)cc(C=C4C(=O)NC(N(c3ccccc3)C4(=O))=S)c5(C),0,0.2,0.1,0.1,0.3,0.3,0.4,0.1,0.3,0.2,0.3,0.1
AN-648/13480015,CCCCN4C(=O)N=C3C(=Cc1ccccc1N3(c2ccc(cc2)N(CC)CC))C4(=O),0.1,0,0.1,0,0.1,0.1,0.1,0.2,0,0.1,0.3,0
AN-648/13626004,O=C4NC(NC(=O)C4(=Cc2cn(Cc1ccc(cc1)[N+](=O)[O-])c3ccccc23))=S,0.1,0,0,0.2,0,0,0,0.1,0,0.1,0.2,0
AN-648/13626014,COc3ccc(C=C2C(=O)N(CNc1cccc(c1)[N+](=O)[O-])C(=O)S2)c(c3)OC,0.1,0,0.1,0.1,0,0.1,0.2,0.1,0.1,0,0.1,0
AN-648/14354013,CCOC(=O)C4=C(C)N=C2N(C(=O)C(=Cc1cc(OC)c(OCC#N)c(c1)R)S2)C4(c3ccc(F)cc3),0,0,0.1,0.2,0.2,0.3,0.1,0.2,0.1,0.1,0.3,0
AN-648/14354085,C#CCOc1c(cc(cc1R)C=C4C(=O)N3C(=NC(C)=C(C(=O)OCC)C3(c2ccc(cc2)C(C)C))S4)OC,0.1,0.1,0.1,0,0.4,0.2,0.3,0,0.1,0.1,0.3,0
AN-648/14354095,C#CCOc1c(cc(cc1R)C=C4C(=O)N3C(=NC(C)=C(C(=O)OCC)C3(c2ccc(cc2)C(C)C))S4)OCC,0.1,0.1,0.1,0,0.4,0.2,0.3,0,0.1,0.1,0.3,0
AN-648/14354099,C=CCc1cc(cc(OCC)c1(OC))C=C4C(=O)N3C(=NC(C)=C(C(=O)OCC)C3(c2ccc(cc2)C(C)C))S4,0.1,0.1,0,0.1,0.1,0.2,0,0.1,0,0.1,0.1,0
AN-648/14354100,C=CCc2cc(cc(OCC)c2(OCc1ccccc1(F)))C=C5C(=O)N4C(=NC(C)=C(C(=O)OCC)C4(c3ccc(cc3)C(C)C))S5,0.1,0.1,0.4,0.3,0.2,0.3,0.2,0.3,0,0.6,0.1,0.2
AN-648/14680006,C=CCc2cc(C=C1NC(NC1(=O))=S)cc(OC)c2(O),0,0.1,0,0.1,0.1,0,0,0.1,0,0,0,0
AN-648/14833020,C=CCc1cc(cc(OC)c1(O))C=C3C(=O)NC(=Nc2ccccc2)S3,0,0.1,0.1,0.1,0.1,0,0,0,0,0.2,0.1,0.1
AN-648/14911003,Cc1c(cccc1[N+](=O)[O-])c2ccc(C=C(C#N)C(N)=O)o2,0.1,0,0,0.1,0,0,0,0.1,0.1,0.3,0.2,0
AN-648/14912445,CCOC(=O)C4=C(C)N=C2N(C(=O)C(=Cc1ccc(cc1)C(O)=O)S2)C4(c3cccs3),0.1,0,0.1,0,0.1,0.1,0.3,0.8,0.2,0.2,0.1,0
AN-648/15069036,CCOc1cc(ccc1(OCC(O)=O))C=C3C(=O)N2c4ccccc4(N=C2S3),0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.4,0
AN-648/15097010,CCOC(=O)C5=C(C)N=C3N(C(=O)C(=Cc1cc(ccc1N2CCOCC2)[N+](=O)[O-])S3)C5(c4ccc(C)cc4),0.1,0.3,0.1,0.1,0.2,0.3,0.4,0.6,0.5,0.1,0.4,0
AN-648/15100045,COc3cc(C=CC=1NC(=O)NC(=O)C=1[N+](=O)[O-])ccc3(OCc2ccccc2G),0,0,0.1,0.1,0,0,0,0.2,0,0.1,0,0
AN-648/15240102,CCCC=4N=C2N(C(=O)C(=Cc1ccccc1(OC(C)=O))S2)C(c3cc(ccc3(OC))OC)C=4(C(=O)OCC),0.1,0.1,0.1,0.4,0.4,0.1,0.3,0.5,0.2,0.6,0.3,0.1
AN-648/15241333,CCOc3cc(C=C2C(=O)OC1(CCCCC1)OC2(=O))cc(c3(O))R,0,0,0.1,0,0.4,0,0,0.2,0.3,0.7,0.3,0.8
AN-648/15241396,Cc1ccc(cc1)C=C3C(=O)NC(=Nc2cc(C)cc(C)c2)S3,0.1,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.1
AN-648/15596024,CCOC(=O)COc1ccc(cc1(OC))C=C3C(=O)NC(=Nc2cccc(c2G)G)S3,0,0.2,0,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0
AN-648/15596049,COc3cc(OC)c(C=C2C(=O)NC(=Nc1ccc(C)cc1)S2)c(c3)OC,0,0,0.1,0,0,0,0,0.1,0,0,0,0
AN-648/15596073,CCOC(=O)C4=C(C)N=C2N(C(=O)C(=Cc1ccc(O)cc1)S2)C4(c3ccc(cc3)OC(C)C),0.1,0.1,0.1,0.2,0.2,0.5,0.1,0.2,0.4,0.1,0,0
AN-648/15596081,CCOC(=O)C4=C(C)N=C2N(C(=O)C(=Cc1ccc(OC)c(c1)OCC)S2)C4(c3ccc(cc3)OC(C)C),0.1,0.4,0,0,0.3,0.1,0,0.1,0.2,0.1,0,0.1
AN-648/15596097,C=CCOc1ccc(cc1)C4C(=C(C)N=C3N4(C(=O)C(=Cc2ccccc2(OC))S3))C(=O)OCC,0.2,0.1,0,0.2,0.1,0.5,0,0,0.2,0.2,0,0.1
AN-648/15596113,C=CCOc1ccc(cc1)C4C(=C(C)N=C3N4(C(=O)C(=Cc2ccc(o2)[N+](=O)[O-])S3))C(=O)OCC,0.2,0,0,0.2,0.1,0.2,0,0.3,0.3,0,0.5,0.2
AN-648/15596152,CCOc1ccc(cc1)C3C(C(=O)OCC)=C(N=C2N3(C(=O)CS2))c4ccccc4,0.1,0.1,0.1,0,0.3,0.2,0.1,0.1,0.1,0.2,0,0.1
AN-648/15596186,CCOc1ccc(cc1)C4C(C(=O)OCC)=C(N=C3N4(C(=O)C(=Cc2cccc(c2)OCC(O)=O)S3))c5ccccc5,0.1,0,0,0.1,0.2,0.1,0.3,0.2,0.5,0.3,0.1,0.1
AN-648/15596237,CCOc1ccc(cc1)C4C(C(=O)OCC)=C(N=C3N4(C(=O)C(=Cc2ccc(o2)[N+](=O)[O-])S3))c5ccccc5,0.1,0,0.1,0.1,0.4,0,0,0,0.1,0,0,0
AN-648/15596247,CCOC(=O)C4=C(N=C2N(C(=O)C(=Cc1ccccc1(OCC))S2)C4(c3cccc(c3)OC))c5ccccc5,0,0.1,0,0.1,0,0,0,0.1,0.1,0.4,0,0
AN-648/15596268,CCOC(=O)C4=C(C)N=C2N(C(=O)C(=Cc1ccc(cc1)OCC#N)S2)C4(c3ccccc3),0.1,0.1,0,0.1,0.4,0,0.2,0.1,0.2,0.4,0.1,0.2
AN-648/15596298,Cc2cccc(C)c2(OCC(=O)NC1CCCCCC1),0,0.1,0.4,0.1,0.3,0.5,0.1,0,0.2,0.3,0.2,0.1
AN-648/15597701,CCOC(=O)C5=C(C)N=C3N(C(=O)C(=Cc1ccc(o1)N2CCOCC2)S3)C5(c4ccccc4),0,0,0.2,0,0.5,0.1,0.2,0.5,0,0.3,0.2,0.2
AN-648/15598133,COCCCNC(=O)COc1ccccc1G,0.8,0.90000004,0.4,0.5,0.8,0.8,0.90000004,0.8,0.6,0.90000004,0.4,0.5
AN-648/37428001,CC1=CC(=O)N2N=C(CO)N=C2(N1),0.5,0.2,0.2,0.1,0.6,0.5,0.2,0.3,0.5,0.2,0.5,0.2
AN-648/40681843,COc2cc(ccc2(NC(NC(=O)c1ccccc1)=S))[N+](=O)[O-],0.2,0,0,0.2,0.2,0.2,0,0.4,0,0,0,0.2
AN-648/40681872,Cc1cccc(c1)C(=O)NC(Nc2ccc(F)c(c2)[N+](=O)[O-])=S,0.1,0,0.1,0.2,0,0.6,0.1,0,0.1,0.1,0,0
AN-648/40681885,COc2ccc(cc2(C(=O)NC(Nc1ccccc1(C))=S))G,0.3,0.1,0,0.2,0.2,0.4,0.3,0.1,0.2,0.1,0.7,0.90000004
AN-648/40681891,O=C(NC(Nc1cc(ccc1G)[N+](=O)[O-])=S)c2ccccc2,0,0.1,0,0,0.1,0.2,0,0.1,0,0,0.2,0
AN-648/40681892,O=C(NC(Nc1ccccc1[N+](=O)[O-])=S)c2cccc(c2)G,0.1,0,0,0.2,0,0,0,0,0,0.2,0,0
AN-648/40681893,O=C(NC(Nc1ccc(cc1)[N+](=O)[O-])=S)c2cccc(c2)G,0.1,0.1,0,0.1,0,0.3,0.3,0.1,0,0,0,0.1
AN-648/40681907,O=C(NC(Nc1ccc(F)c(c1)[N+](=O)[O-])=S)c2ccccc2(F),0.1,0,0.5,0.1,0,0.4,0,0,0,0,0,0.1
AN-648/40681910,O=C(NC(Nc1ccc(F)c(c1)[N+](=O)[O-])=S)c2ccc(F)cc2,0.1,0,0.5,0.1,0,0.4,0,0,0,0,0,0.1
AN-648/40682083,Cc1cccc(c1)C(=O)NC(Nc2ccccc2[N+](=O)[O-])=S,0.1,0,0.4,0.2,0.1,0.1,0.1,0.1,0,0.1,0.2,0
AN-648/40682084,Cc1cccc(c1)C(=O)NC(Nc2ccc(cc2)[N+](=O)[O-])=S,0.1,0.1,0,0.2,0,0.1,0.2,0.1,0.1,0.1,0.1,0.1
AN-648/40682123,O=C(NC(Nc1ccccc1[N+](=O)[O-])=S)c2cccc(F)c2,0,0.2,0,0.1,0.1,0.1,0.3,0.1,0,0,0.4,0.1
AN-648/40682124,O=C(NC(Nc1cccc(c1)[N+](=O)[O-])=S)c2cccc(F)c2,0.1,0.1,0,0,0,0.3,0.3,0,0.2,0,0,0.2
AN-648/40682160,CCOc1ccc(cc1)C=Nc2ccc(cc2)NC(=O)CC,0.1,0,0,0,0.2,0,0.3,0.1,0.2,0,0.2,0.2
AN-648/40682344,COc2ccc(cc2(C(=O)NC(Nc1ccccc1(F))=S))R,0.3,0.1,0,0.2,0.2,0.4,0.3,0.1,0.2,0.1,0.7,0.90000004
AN-648/40682365,COc2cc(ccc2(NC(NC(=O)c1ccc(cc1)[N+](=O)[O-])=S))[N+](=O)[O-],0,0.1,0,0,0.1,0.1,0.2,0.2,0,0,0,0.1
AN-648/40682367,COc1ccc(cc1[N+](=O)[O-])C(=O)NC(Nc2ccc(cc2)[N+](=O)[O-])=S,0,0,0,0.1,0.1,0.1,0.3,0.4,0,0.1,0.5,0.1
AN-648/40682389,CCCOc1ccc(cc1)C(=O)NC(Nc2ccc(F)c(c2)[N+](=O)[O-])=S,0,0,0.1,0.2,0,0.1,0.3,0.2,0.1,0,0.3,0.1
AN-648/40682390,CCCOc1ccc(cc1)C(=O)NC(Nc2cc(ccc2(F))[N+](=O)[O-])=S,0,0,0.1,0.1,0.1,0.1,0.3,0.3,0.4,0.1,0.2,0.2
AN-648/40682408,COc2ccc(cc2(C(=O)NC(Nc1ccccc1(C))=S))R,0.3,0.1,0,0.2,0.2,0.4,0.3,0.1,0.2,0.1,0.7,0.90000004
AN-648/40682426,COc2ccc(cc2(C(=O)NC(Nc1ccc(cc1(C))[N+](=O)[O-])=S))G,0.1,0.1,0.3,0.2,0.3,0.5,0.6,0.90000004,0.1,0.1,0.2,0.4
AN-648/40682431,O=C(NC(Nc1cccc(c1)[N+](=O)[O-])=S)c2ccccc2R,0.1,0,0.1,0.2,0.2,0.1,0,0,0,0,0,0.1
AN-648/40682432,O=C(NC(Nc1ccccc1[N+](=O)[O-])=S)c2cccc(c2)R,0.1,0,0,0.2,0,0,0,0,0,0.2,0,0
AN-648/40682455,O=C(Cc1ccc(cc1)G)NC(Nc2cc(ccc2(F))[N+](=O)[O-])=S,0,0.1,0.1,0,0,0.3,0,0.1,0,0.1,0,0.1
AN-648/40682479,O=C(NC(Nc1cc(ccc1G)[N+](=O)[O-])=S)c2ccccc2G,0,0.1,0,0,0.1,0.2,0,0.1,0,0,0.2,0
AN-648/40682480,O=C(NC(Nc1ccc(c(c1)[N+](=O)[O-])G)=S)c2ccccc2G,0,0.1,0,0.1,0,0,0,0,0,0.1,0,0.1
AN-648/40682481,O=C(NC(Nc1cc(ccc1G)[N+](=O)[O-])=S)c2cccc(c2)G,0,0,0,0,0,0.1,0,0,0,0.1,0.2,0.1
AN-648/40682482,O=C(NC(Nc1ccc(c(c1)[N+](=O)[O-])G)=S)c2cccc(c2)G,0.1,0,0,0.1,0,0,0,0,0.1,0.1,0,0
AN-648/40682515,CCCOC(=O)c1ccc(cc1)NC(NC(=O)c2ccccc2(OC))=S,0,0,0.1,0.1,0.4,0.7,0.6,0.2,0.1,0,0,0
AN-648/40682534,CCCCOc1cccc(c1)C(=O)NC(Nc2ccccc2[N+](=O)[O-])=S,0.1,0,0,0.1,0.3,0.4,0.7,0.2,0.5,0.1,0.3,0.1
AN-648/40682535,CCCCOc1cccc(c1)C(=O)NC(Nc2cccc(c2)[N+](=O)[O-])=S,0.3,0.1,0.2,0.1,0.2,0.2,0,0.2,0.6,0.1,0.1,0.1
AN-648/40682536,CCCOc1ccc(cc1)C(=O)NC(Nc2ccc(cc2(C))[N+](=O)[O-])=S,0,0.1,0,0.2,0.4,0.1,0.4,0.3,0.3,0,0,0
AN-648/40682548,CCOc1ccc(cc1)C(=O)NC(Nc2ccc(cc2(C))[N+](=O)[O-])=S,0.1,0,0.1,0.1,0.1,0.2,0.1,0.3,0.4,0.2,0,0
AN-648/40682631,COc2cc(ccc2(NC(NC(=O)c1ccccc1G)=S))[N+](=O)[O-],0.1,0,0.1,0,0.1,0.2,0.3,0.3,0.1,0.2,0,0
AN-648/40682643,Cc2cc(ccc2(NC(NC(=O)c1ccccc1G)=S))[N+](=O)[O-],0.1,0.1,0.2,0.2,0,0,0,0.1,0.3,0.6,0.3,0.1
AN-648/40682645,Cc1cccc(c1)C(=O)NC(Nc2cc(ccc2G)[N+](=O)[O-])=S,0.1,0,0.1,0.1,0.1,0.3,0.1,0.2,0.1,0,0.1,0
AN-648/40682677,O=C(NC(Nc1ccc(F)c(c1)[N+](=O)[O-])=S)c2ccccc2G,0.1,0,0.1,0.1,0,0.2,0,0,0.1,0,0,0
AN-648/40682680,O=C(NC(Nc1ccc(c(c1)[N+](=O)[O-])G)=S)c2ccccc2(F),0,0.2,0,0.1,0,0.1,0,0,0,0,0,0.1
AN-648/40682682,O=C(NC(Nc1ccc(cc1G)[N+](=O)[O-])=S)c2cccc(F)c2,0,0.3,0,0.1,0,0.1,0.1,0,0,0.1,0.1,0
AN-648/40682683,O=C(NC(Nc1ccc(c(c1)[N+](=O)[O-])G)=S)c2cccc(F)c2,0.1,0,0.1,0.1,0,0,0,0.1,0,0.1,0,0.1
AN-648/40682684,O=C(NC(Nc1ccc(cc1G)[N+](=O)[O-])=S)c2ccc(F)cc2,0,0,0,0.1,0,0.1,0.3,0.2,0.2,0.1,0.1,0
AN-648/40682685,O=C(NC(Nc1ccc(c(c1)[N+](=O)[O-])G)=S)c2ccc(F)cc2,0,0.2,0,0.1,0,0.1,0,0,0,0,0,0.1
AN-648/40682738,CCOc1cccc(c1)C(=O)NC(Nc2ccc(cc2(C))[N+](=O)[O-])=S,0.2,0.1,0.2,0.2,0.3,0.4,0,0.5,0,0.1,0,0.1
AN-648/40682739,CCCOc1cccc(c1)C(=O)NC(Nc2ccccc2[N+](=O)[O-])=S,0.1,0,0,0.2,0.2,0.1,0.1,0.1,0,0.3,0.2,0.1
AN-648/40682740,CCCOc1cccc(c1)C(=O)NC(Nc2ccc(cc2)[N+](=O)[O-])=S,0.2,0.1,0.2,0.2,0.1,0,0.3,0.1,0.4,0.2,0.2,0.1
AN-648/40682789,COc2cc(ccc2(NC(NC(=O)c1cccc(C)c1)=S))[N+](=O)[O-],0.1,0.1,0.1,0.2,0,0.1,0,0.4,0.1,0.1,0.3,0.2
AN-648/40682826,COc2ccc(cc2(C(=O)NC(Nc1c(C)cccc1(C))=S))G,0.3,0.2,0.4,0.7,0.2,0.3,0.5,0.8,0.5,0.3,0.8,0.7
AN-648/40682837,COc1cccc(c1)C(=O)NC(Nc2cc(ccc2(F))[N+](=O)[O-])=S,0.2,0.1,0,0.1,0,0,0.1,0.1,0,0.1,0.2,0
AN-648/40682863,CCCCOc1cccc(c1)C(=O)NC(Nc2cc(ccc2(F))[N+](=O)[O-])=S,0.1,0.2,0.1,0.2,0,0.2,0.3,0.2,0.1,0.1,0.1,0
AN-648/40682901,COc2ccc(cc2(C(=O)NC(Nc1c(C)cccc1(C))=S))R,0.3,0.2,0.4,0.7,0.2,0.3,0.5,0.8,0.5,0.3,0.8,0.7
AN-648/40682916,CCCOc1cccc(c1)C(=O)NC(Nc2cc(ccc2G)[N+](=O)[O-])=S,0,0,0,0.1,0.1,0,0.4,0.4,0,0.2,0.3,0
AN-648/40682917,CCCOc1cccc(c1)C(=O)NC(Nc2ccc(c(c2)[N+](=O)[O-])G)=S,0,0,0,0.2,0.3,0,0.1,0.4,0,0.1,0.3,0
AN-648/40682918,CCCOc1ccc(cc1)C(=O)NC(Nc2cc(ccc2G)[N+](=O)[O-])=S,0,0.1,0,0.3,0.2,0.1,0.1,0.4,0.2,0.1,0.4,0
AN-648/40682923,COc1ccc(cc1[N+](=O)[O-])C(=O)NC(Nc2ccc(F)c(c2)[N+](=O)[O-])=S,0.1,0.1,0,0.1,0.1,0.1,0.3,0.4,0,0,0.1,0
AN-648/40682924,COc1ccc(cc1[N+](=O)[O-])C(=O)NC(Nc2cc(ccc2(F))[N+](=O)[O-])=S,0.2,0.2,0.1,0.3,0.1,0.4,0.4,0.1,0.2,0.1,0.4,0.2
AN-648/40682937,C=CCNC(NN=Cc1ccc(C)c(c1)[N+](=O)[O-])=S,0.2,0.2,0,0.2,0.2,0.2,0.3,0.5,0.6,0,0.2,0.2
AN-648/40682938,C=CCNC(NN=Cc1cc(c(cc1G)G)[N+](=O)[O-])=S,0.1,0,0,0.1,0,0.2,0,0.2,0,0,0.1,0.4
AN-648/40682940,CNC(NN=Cc1cc(c(cc1G)G)[N+](=O)[O-])=S,0.2,0,0,0.2,0.1,0,0,0.1,0.1,0.1,0.1,0.1
AN-648/40682950,COc2ccc(cc2(C(=O)NC(Nc1cc(ccc1(F))[N+](=O)[O-])=S))G,0.2,0.1,0,0.3,0.2,0,0.1,0.4,0.1,0.1,0,0.2
AN-648/40683044,CNC(NN=Cc1cccn1c2cccc(c2)[N+](=O)[O-])=S,0.1,0.1,0.1,0,0.1,0,0,0.4,0,0.1,0.3,0.1
AN-648/40683066,C=CCNC(NN=Cc2cccn2(c1ccc(cc1)[N+](=O)[O-]))=S,0.1,0,0.1,0,0,0,0.2,0.1,0,0.1,0.5,0
AN-648/40739745,C24(CC=CC4(c3c(C)ccc(OC)c3(NC2(c1ccccc1[N+](=O)[O-])))),0.1,0,0,0.2,0,0.1,0,0.3,0.1,0.1,0.1,0
AN-648/40739824,CCOC(=O)C5=C(C)N=C3N(C(=O)C(=Cc2cccn2(c1cccc(c1)[N+](=O)[O-]))S3)C5(c4ccc(OC)c(c4)OC),0.1,0.2,0,0.2,0.2,0.3,0,0.1,0,0,0,0
AN-648/40740356,C=CCN3C(=O)C(=Cc1cc(C)n(c1(C))c2ccc(cc2)N(C)C)C(=O)NC3=S,0.1,0,0.2,0.1,0.1,0,0.1,0.2,0,0.1,0.2,0.1
AN-648/40766214,Cc3cc(C=NNC(=O)c2c(C)nc1C=CC=Cn12)c(C)n3c4ccc(cc4)R,0.2,0.1,0.1,0.2,0.1,0.1,0.3,0.2,0,0.1,0.1,0
AN-648/40769863,C=CCN3C(=O)C(=Cc1cc(C)n(c1(C))c2cccc(c2)I)C(=O)NC3=S,0.1,0.1,0,0.1,0.1,0,0.1,0.1,0.1,0.3,0,0
AN-648/40769864,C=CCN4C(=O)C(=Cc1cc(C)n(c1(C))c2ccc(cc2)OCc3ccccc3(F))C(=O)NC4=S,0.1,0,0,0,0.2,0,0,0.1,0,0,0.4,0.1
AN-648/40840960,O=[N+]([O-])c1ccc(nc1)Nc2ccc3ccccc3(c2),0.1,0.2,0.1,0.1,0.1,0.1,0.3,0.1,0,0.2,0,0.1
AN-648/40841285,CCOc1ccc(cc1R)C=C3C(=O)N(CCOC)C(=Nc2ccccc2)S3,0,0.1,0.1,0.3,0,0,0,0.3,0.1,0.1,0.1,0
AN-648/40841302,C#CCOc1c(cc(cc1G)C=C3C(=O)N(CC(=O)Nc2ccc(C)cc2)C(=O)S3)OC,0.1,0,0,0,0.7,0.2,0.2,0.2,0.2,0.2,0.3,0
AN-648/40874140,Cc2cc(C=NNC(=O)C(=O)Nc1cccc(c1)G)c(C)n2c3ccccc3,0,0,0.1,0.2,0.1,0.1,0.1,0.1,0,0.1,0,0.1
AN-648/40890434,CCOc1ccc(cc1(OCC))C5C(=C(C)N=C4N5(C(=O)C(=Cc2ccc3OCOc3(c2))S4))C(=O)OC,0.1,0.2,0.1,0.2,0.3,0.1,0.2,0.2,0.3,0,0.2,0.2
AN-648/40927014,CCOC(=O)C5=C(N=C3N(C(=O)C(=Cc1ccc(o1)c2cc(ccc2(OC))[N+](=O)[O-])S3)C5(c4ccc(OCC)c(c4)OCC))c6ccccc6,0,0,0,0.2,0.1,0.1,0,0.1,0,0.1,0,0
AN-648/40927018,COc1ccc(cc1[N+](=O)[O-])c4ccc(C=C2C(C)=NN(C2(=O))c3cccc(c3(C))G)o4,0.1,0.1,0.5,0.2,0.4,0.2,0.3,0.2,0.1,0,0.2,0.1
AN-648/41078461,C=CCc2cc(cc(OCC)c2(OCc1ccccc1(C#N)))C=C3C(C)=NN(C3(=O))c4nc(C)c(C(=O)OCC)s4,0.1,0,0,0.1,0,0,0.2,0.1,0,0,0,0.1
AN-648/41078475,CCOC(=O)COc1ccc(cc1)C=C2C(C)=NN(C2(=O))c3nc(C)c(C(=O)OCC)s3,0,0,0.1,0.2,0,0.2,0,0.4,0.2,0.5,0.2,0.4
AN-648/41078484,CN(C)c3ccc(C=CC=C2C(=O)N(CCc1ccccc1)C(=O)S2)cc3,0.1,0,0.2,0.1,0.2,0.1,0,0,0,0,0.7,0.1
AN-648/41220897,O=C(NN=Cc2ccccc2(OCc1cccc(c1)[N+](=O)[O-]))c3cc4ccccc4(o3),0,0,0.1,0.2,0.1,0.1,0,0.1,0.2,0.1,0,0
AN-648/41221274,O=C(COc1ccc(cc1)C=NNC(=O)c2cc3cc(ccc3(o2))R)Nc4ccccc4,0,0.2,0.1,0.1,0.2,0.1,0,0,0.1,0,0,0
AN-648/41221401,CC(C)C(NC(=O)c1ccc2OCOc2(c1))C(=O)NN=Cc4ccc(OCc3ccccc3)c(c4)[N+](=O)[O-],0,0,0.1,0.1,0.1,0,0,0.1,0.5,0,0.1,0
AN-648/41222460,Cc2cc(C=NNc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])c(C)n2c3ccc(cc3)S(N)(=O)=O,0,0,0,0.1,0.1,0.1,0,0,0.1,0,0,0
AN-648/41222644,Oc1ccc(cc1[N+](=O)[O-])C=C3C(=O)N(Cc2cccc(c2)[N+](=O)[O-])C(=O)S3,0.1,0,0,0.1,0,0.1,0,0.2,0,0.3,0.2,0
