mean_ci_0,mean_ci_1,mean_ci_2,mean_ci_3,mean_ci_4,mean_ci_5,mean_ci_6,mean_ci_7,mean_ci_8,mean_ci_9,mean_ci_10,mean_ci_11,mean_ci_12,mean_ci_13,mean_ci_14,mean_ci_15,mean_ci_16,mean_ci_17,mean_ci_18,mean_ci_19,mean_ci_20,mean_ci_21,mean_ci_22,mean_ci_23,mean_ci_24,mean_ci_25,mean_ci_26,mean_ci_27,mean_ci_28,mean_ci_29,mean_ci_30,mean_ci_31,mean_ci_32,mean_ci_33,mean_ci_34,mean_ci_35,mean_ci_36,mean_ci_37,mean_ci_38,mean_ci_39,mean_ci_40,mean_ci_41,mean_ci_42,mean_ci_43,mean_ci_44,mean_ci_45,mean_ci_46,mean_ci_47,mean_ci_48,mean_ci_49,mean_ci_50,mean_ci_51,mean_ci_52,mean_ci_53,mean_ci_54,mean_ci_55,mean_ci_56,mean_ci_57,mean_ci_58,mean_ci_59,mean_ci_60,mean_ci_61,mean_ci_62,mean_ci_63
-0.30046588,0.03476213,-0.28009233,-0.08040986,-0.008458232,0.06351029,0.20839378,-0.042724058,0.0688056,-0.39026877,-0.002416039,0.3875112,-0.038006943,0.20030928,-0.19196826,-0.062059198,-0.05579063,0.031410195,-0.18043439,0.13902386,0.17247652,0.20201361,0.049268976,-0.40330866,0.32348844,-0.3980545,-0.10240792,0.11431975,0.27028924,-0.487183,-0.10750143,0.07792923,-0.03286539,0.041867197,-0.065844655,-0.0492479,-0.09626347,0.015400528,0.31206107,-0.20570162,-0.26897553,0.09262006,0.08243842,0.04682313,0.43807185,0.34131497,0.24302109,0.24650893,-0.043599337,-0.24263152,-0.035442445,0.15505365,0.27869052,0.15290357,-0.30257955,-0.00177048,-0.013951974,0.41017497,-0.12685455,-0.2816812,-0.056828097,-0.17204775,-0.035304848,-0.6285964
-0.21421328,0.14539433,-0.27804834,-0.09997616,0.030275453,0.070916936,0.18019165,-0.17655069,0.027061056,-0.36737052,0.027306752,0.4061646,0.0534468,0.14413267,-0.101548836,-0.0420879,-0.043933727,0.08460257,-0.24483708,0.099843055,0.14333512,0.11331093,0.011959886,-0.49027395,0.23881523,-0.3579567,-0.17074525,0.1234794,0.21740137,-0.3480906,-0.08338472,0.14418523,-0.04178426,0.049896825,-0.054894812,-0.15004571,-0.058348697,0.11501119,0.25566992,-0.09503981,-0.2906332,0.034939807,0.019775301,0.005715184,0.39761674,0.31882477,0.31452382,0.16120136,-0.09570512,-0.26588374,-0.030856084,0.061271615,0.34018546,0.17216745,-0.18941072,-0.0703474,-0.086563535,0.3311796,-0.1660213,-0.2794276,-0.12283999,-0.09730004,0.003093269,-0.49649242
-0.118554756,0.24364507,-0.19067216,-0.06336225,-0.08817709,0.12385942,0.33974117,-0.2684264,0.006036094,-0.3281657,0.09223057,0.54378545,0.044844244,0.20900139,-0.04595014,-0.055177547,-0.032502435,0.04253971,-0.23753422,-0.037883345,0.13136296,0.120670676,-0.1667254,-0.43081057,0.16817006,-0.23306172,-0.20283802,0.23046786,0.32781637,-0.34881386,-0.09897491,0.17548703,-0.11222597,0.07787084,-0.14612655,-0.118607976,-0.07596121,0.15997802,0.18513598,-0.15244241,-0.23361951,0.1808584,0.17251621,-0.03186338,0.30315772,0.19762683,0.2621464,0.04989272,-0.09446712,-0.29581794,0.113399886,0.059074838,0.36623994,0.16323929,-0.20375086,-0.06740618,0.048270594,0.36623216,-0.16172859,-0.1561594,-0.06429468,-0.016179262,-0.06701363,-0.51726884
-0.11861163,0.2440903,-0.18780166,-0.05760442,0.04978577,0.1100173,0.2548885,-0.29864767,0.008841326,-0.3475939,0.07228621,0.51009697,0.10594114,0.10497897,-0.081932,-0.057392877,-0.045709983,0.061453886,-0.32007974,-0.014504825,0.16570821,0.113025144,-0.1050599,-0.48468354,0.1509792,-0.303867,-0.18960014,0.19985923,0.23400497,-0.27189106,-0.08317896,0.17065474,-0.016573831,0.06401037,-0.10034733,-0.18739034,-0.049244683,0.20177482,0.16664344,-0.08378976,-0.23517561,0.07684878,0.041328926,-0.050900288,0.33070627,0.22559717,0.31474277,0.07153972,-0.10828748,-0.27389613,0.03812789,0.007876564,0.3761967,0.1557742,-0.15275323,-0.08982991,-0.06869994,0.27033105,-0.1755046,-0.22115323,-0.14282085,0.03824721,-0.005140335,-0.4274428
-0.20456016,0.18845084,-0.2925576,-0.13507491,0.027166847,-0.016023122,0.18279913,-0.25207672,0.00481352,-0.3254146,0.10181909,0.33272123,0.10664414,0.29179284,-0.030421145,-0.023419399,-0.032117516,0.059371263,-0.21002966,-0.057556067,0.110417165,0.013105861,-0.09432075,-0.52595526,0.18328415,-0.3153947,-0.2836692,0.26727986,0.3171909,-0.35527495,-0.13116325,0.31217393,-0.1973644,0.040204532,-0.14010604,-0.07105399,-0.016044445,0.08207462,0.286978,0.098562516,-0.1999741,0.23127018,0.18765703,-0.02889906,0.32564914,0.21940356,0.27875662,0.064683005,-0.14502338,-0.22337672,0.13247615,0.07604446,0.23966661,0.18153208,-0.20056222,-0.06594537,0.051601384,0.39289302,-0.11852561,-0.22439316,-0.012893656,-0.13154924,-0.07823865,-0.48946065
-0.3129627,0.18003099,-0.017902885,0.080730535,0.3394403,0.10508867,0.12966548,-0.26604488,0.20208208,-0.36117676,-0.042332333,0.61255044,-0.035320852,0.11082228,-0.357231,0.04041891,-0.05084406,-0.06256591,-0.19089274,0.03307439,0.09764902,0.2834524,-0.056557644,-0.39871186,0.16438146,-0.6335484,-0.108677976,0.28583324,0.39530867,-0.38988775,-0.28512076,-0.1249892,0.21428798,-0.144053,-0.26953453,-0.061575614,0.019849978,0.05583964,0.23070446,-0.27861044,-0.06367014,0.03018296,-0.023233982,-0.10861437,0.5794535,0.23983923,0.27587405,0.35135055,-0.030307923,-0.1532135,0.12807713,0.0509217,0.23011792,0.09281236,-0.4094643,0.14748469,-0.12311517,0.25237602,-0.14454776,-0.23011382,-0.19431148,0.19616508,0.03093203,-0.47918385
-0.16318254,0.18282641,-0.19735694,-0.061173175,-0.19858944,0.18377589,0.38008565,-0.19284125,-0.00193912,-0.3527642,0.08082804,0.56053674,-0.023794116,0.19782034,-0.041938245,-0.048517063,-0.028941952,0.065611415,-0.1932365,0.018176882,0.14842127,0.1648855,-0.126103,-0.4167279,0.23209043,-0.19245735,-0.16730583,0.16275373,0.35840842,-0.3853878,-0.045815907,0.15165351,-0.121113494,0.09430848,-0.086555965,-0.0824199,-0.12272516,0.16008218,0.15957677,-0.27578348,-0.28438,0.16688544,0.19246225,0.019299118,0.32951236,0.2621377,0.23700352,0.08411432,-0.07960168,-0.3171873,0.066435695,0.11099021,0.38232297,0.16692135,-0.23408023,-0.07989628,0.09871249,0.43663675,-0.16358304,-0.14840794,-0.08032924,-0.075349815,-0.10036088,-0.5833054
-0.12616464,0.2669461,-0.17013894,-0.054898787,0.31171295,-0.04922326,0.16566952,-0.49900648,0.058447003,-0.3175111,0.034232974,0.4363694,0.23114999,0.12594095,-0.15671885,-0.11958471,-0.07749632,-0.019486517,-0.38359633,0.015868124,0.08503298,0.01756788,-0.18815786,-0.5233592,0.20560725,-0.47251362,-0.3480609,0.31503412,0.18165657,-0.2729028,-0.12084213,0.18188791,0.08689842,0.061105832,-0.09589995,-0.30810115,0.16028304,0.21387058,0.27749595,0.19162086,-0.09007529,-0.0517684,-0.08520819,-0.14919773,0.39232498,0.1842819,0.42854422,0.08094918,-0.16593522,-0.2797109,0.086669005,-0.08420388,0.36523524,0.037458602,-0.13862841,-0.10235405,-0.0925128,0.07950835,-0.16854623,-0.29957867,-0.14711183,0.13436346,0.12332002,-0.28502122
-0.10753195,0.27299085,-0.1862186,-0.069671646,0.00161021,0.16630368,0.27523136,-0.24728741,-0.06868465,-0.33435395,0.0587144,0.51334906,0.093598604,0.07255982,-0.06804905,-0.028990043,-0.0975545,0.17621838,-0.37442866,0.024377886,0.16963217,0.103019506,-0.023551919,-0.5836353,0.11911034,-0.28065407,-0.044248074,0.12764311,0.13851263,-0.19817454,-0.057397813,0.21454255,-0.037129313,0.06539611,-0.029461902,-0.31139064,-0.13522162,0.27555287,0.10082031,-0.15960652,-0.39922315,0.06714399,-0.045224823,0.021781394,0.23059487,0.26214224,0.2620015,0.029269405,-0.12174172,-0.30573922,-0.07460079,-0.03398409,0.45574325,0.11918491,-0.19076739,-0.13676314,-0.06039096,0.27836674,-0.2530426,-0.32872972,-0.21438144,-0.03277967,-0.014280595,-0.38142404
-0.036634047,0.33992413,-0.13231725,-0.030277928,0.07569578,0.0807984,0.30983698,-0.33965433,-0.0367722,-0.31243587,0.030829888,0.52848816,0.12968184,0.07241615,-0.056236353,-0.020073004,-0.14203696,0.15549827,-0.4587731,-0.01933485,0.14428125,0.09421935,-0.12779778,-0.5021669,0.023694826,-0.32767862,-0.008284463,0.25779122,0.10343997,-0.15745658,-0.14274654,0.2509706,0.017950911,0.06583838,-0.16173734,-0.40074238,-0.12673068,0.3007366,0.135624,-0.09907013,-0.373966,0.1218135,-0.0770842,-0.018918004,0.16053921,0.14892787,0.25551215,-0.001789022,-0.1500882,-0.3552085,-0.026128657,-0.08372082,0.4355768,0.070185356,-0.2148885,-0.06581901,-0.0677961,0.18423633,-0.27393168,-0.39992607,-0.25245592,0.04597761,0.014731134,-0.32820427
-0.076574296,0.2889433,-0.14697853,-0.022643235,0.12784229,0.0178767,0.28143275,-0.4123799,0.027590184,-0.3180036,0.06619947,0.47586918,0.16055068,0.1164397,-0.044246685,-0.0511349,-0.07195136,0.060137313,-0.37495938,-0.08014564,0.13935894,0.058505673,-0.1769487,-0.45469156,0.09020997,-0.31986353,-0.20568746,0.30140787,0.2061084,-0.2332679,-0.10479491,0.2809249,0.010797685,0.07519143,-0.16605528,-0.26683322,0.002094687,0.24425134,0.20639102,0.046740748,-0.1893166,0.13054359,0.029779103,-0.075331464,0.23990813,0.11313822,0.31466305,0.017298896,-0.16339792,-0.34343812,0.09042807,-0.030739509,0.34082636,0.108656205,-0.17247206,-0.057175852,-0.025440075,0.19643573,-0.18715076,-0.31177247,-0.18916668,0.065783285,-0.000667422,-0.35094306
-0.24147448,0.10734653,-0.23605634,-0.066865414,-0.056452148,0.09903574,0.26595548,-0.09204402,0.038782686,-0.36464933,0.009661925,0.45544973,-0.035498604,0.20184173,-0.17133605,-0.051667105,-0.06281543,0.058241453,-0.20372897,0.113246374,0.15895055,0.19165106,-0.024888616,-0.4086708,0.26928487,-0.35134676,-0.07144558,0.1278336,0.2660607,-0.44154352,-0.122924566,0.076234184,-0.057187364,0.04693384,-0.08831077,-0.10199811,-0.13609596,0.0672504,0.25752988,-0.25407737,-0.30284894,0.11036427,0.07772833,0.044129647,0.37849423,0.29663163,0.23161252,0.19363603,-0.042044774,-0.25382403,-0.018359046,0.11148256,0.32985073,0.12218032,-0.3013036,-0.00150362,0.010967342,0.38789213,-0.1644506,-0.26984492,-0.06893619,-0.12710062,-0.04034505,-0.5978821
-0.08070194,0.30180874,-0.16669407,-0.051308222,0.15556869,0.05617648,0.22350946,-0.3565695,0.009057731,-0.2998302,0.08867315,0.49543664,0.15007794,0.15703431,-0.09118902,-0.04656051,-0.045489624,0.056698058,-0.32256004,-0.08279041,0.12703486,0.04413701,-0.1662736,-0.5143109,0.08515459,-0.33409542,-0.21830696,0.25225276,0.23211087,-0.25175175,-0.1489558,0.20063326,-0.06436808,0.028565522,-0.1667321,-0.22074771,-0.009262012,0.20475714,0.19253832,0.025128292,-0.19914387,0.1187971,0.039225213,-0.10465694,0.27356362,0.14478728,0.31584546,0.014817637,-0.1196122,-0.22854368,0.096990325,-0.04090799,0.36399665,0.11586425,-0.16875453,-0.061789937,-0.0632071,0.21632197,-0.17961429,-0.21238287,-0.11449048,0.072560444,0.006997773,-0.36328098
-0.12844051,0.27094808,-0.23030058,-0.08755683,0.050645128,0.084537335,0.21674962,-0.2514292,-0.015397266,-0.3059379,0.0965615,0.47490537,0.10367798,0.21265747,-0.0815363,-0.05538841,-0.043874316,0.078890026,-0.28549725,-0.04264543,0.123645306,0.053365227,-0.09002505,-0.53785956,0.12412951,-0.31751186,-0.19270773,0.205705,0.23337816,-0.30922982,-0.13928841,0.20016819,-0.13049646,0.04205126,-0.13870114,-0.18714799,-0.06373143,0.15521194,0.22331733,-0.03398856,-0.27351847,0.15302272,0.09605487,-0.04879746,0.2700205,0.21222624,0.28334883,0.02723383,-0.09731655,-0.24079219,0.070223585,0.004014932,0.362037,0.16972941,-0.18438849,-0.08588375,-0.04984919,0.320496,-0.18865953,-0.21845062,-0.07081732,-0.0384655,-0.018458942,-0.44342658
-0.06182735,0.2895827,-0.15827194,-0.04168798,0.15069671,0.060273554,0.23758356,-0.31646866,-0.0252991,-0.27377212,0.0914575,0.44806373,0.17162357,0.16721746,-0.079786435,-0.05391028,-0.061374027,0.07518238,-0.3331885,-0.10150446,0.12513785,5.88E-05,-0.12857108,-0.53293073,0.073613726,-0.30456972,-0.18584926,0.2150733,0.19086123,-0.23588492,-0.10640803,0.2611781,-0.08761753,0.043222737,-0.08282762,-0.26676735,-0.018205313,0.23903659,0.19644183,0.05690323,-0.25175813,0.14590345,0.05103743,-0.0595369,0.1612692,0.14429174,0.27680093,-0.059015583,-0.12568462,-0.2628635,0.05567096,-0.04406658,0.3707438,0.08416329,-0.1816074,-0.121927075,-0.001857271,0.21944351,-0.19846989,-0.24697942,-0.123680204,0.00016458,-0.013739887,-0.31571275
-0.081596546,0.25980997,-0.15111259,-0.074594796,0.052553598,0.038931735,0.28393486,-0.29487488,-0.047781266,-0.3238047,0.035219308,0.48579416,0.123857915,0.13451722,-0.09650985,-0.060350835,-0.1076158,0.10249711,-0.41101137,-0.007190566,0.15730238,0.102124125,-0.109517805,-0.4805989,0.14362177,-0.28515193,-0.04001182,0.20093845,0.13579093,-0.23849995,-0.09981658,0.23373923,-0.005315306,0.09244746,-0.04783863,-0.31604597,-0.06890784,0.24803665,0.1603448,-0.04632044,-0.31484655,0.07707478,-0.04848373,-0.001638411,0.19681758,0.21067257,0.2427497,0.026519572,-0.10988887,-0.3133179,-0.009100551,-0.03797478,0.40970737,0.014783054,-0.22619082,-0.11247243,-0.007805,0.22782302,-0.24828151,-0.3552001,-0.1766128,-0.04277336,-0.007870828,-0.34752423
-0.20258193,0.2968371,0.011721161,0.06260142,0.3678802,0.008730856,0.1514254,-0.49078396,0.1991513,-0.3570349,0.018972848,0.5908539,0.08517228,0.08187593,-0.2631119,0.006718131,-0.03832095,-0.06592842,-0.31566995,-0.1390026,0.117896624,0.27252966,-0.17198095,-0.37928134,0.09168463,-0.5440614,-0.14930001,0.42614022,0.3807412,-0.285235,-0.28860462,0.0277687,0.22464935,-0.12465898,-0.34242308,-0.095865585,0.08025332,0.12732899,0.17802526,-0.08422383,0.058254633,0.11319099,0.006052182,-0.16664617,0.49532595,0.10192663,0.31483236,0.2682671,-0.1180066,-0.1751925,0.23106037,-0.025255833,0.20483749,0.087869406,-0.3300831,0.13303986,-0.13073564,0.14941984,-0.123666584,-0.26579306,-0.21833387,0.28534347,-0.011488783,-0.37234622
-0.16453382,0.21590671,-0.22777557,-0.07464504,0.11407801,0.06446861,0.18205671,-0.2546979,0.000856899,-0.31562302,0.05857718,0.41272825,0.116753265,0.14719248,-0.09741094,-0.048500884,-0.06838886,0.1006982,-0.29408097,0.023738053,0.123399764,0.046261385,-0.042857226,-0.54878557,0.16586745,-0.36085472,-0.18687227,0.17420185,0.18577309,-0.27713645,-0.10328172,0.21096838,-0.059021953,0.036422104,-0.07982219,-0.2245171,-0.0316256,0.17948082,0.21747856,-0.009706883,-0.26806828,0.07789059,0.012130715,-0.03754992,0.29709333,0.23834541,0.303912,0.06606018,-0.12245779,-0.25325802,0.001336821,-0.00217527,0.35060418,0.13221227,-0.18665613,-0.09023739,-0.05841307,0.2651013,-0.18746173,-0.2822116,-0.13559958,-0.040120754,0.00906665,-0.3974891
-0.025412522,0.3622036,-0.096643634,-0.042857494,0.071484655,0.11506707,0.31090245,-0.30585647,-0.07412586,-0.3093591,-0.013344713,0.5950277,0.103481285,0.043993462,-0.12189605,-0.013932258,-0.18194121,0.19399798,-0.513178,0.052485827,0.13588434,0.13873397,-0.10618717,-0.535796,0.035721775,-0.35648814,0.1274334,0.19563803,0.027927272,-0.12581088,-0.1721328,0.15427887,0.070897736,0.058593936,-0.11496968,-0.5061367,-0.1756647,0.3355344,0.08447913,-0.21207902,-0.47565067,0.020595875,-0.21507008,0.005823271,0.15728381,0.20412338,0.23511164,0.022770736,-0.11204573,-0.33411676,-0.10982192,-0.1392524,0.53267545,-0.025346532,-0.26176816,-0.07389039,-0.109078564,0.13986479,-0.34751907,-0.45587918,-0.2977306,0.052013915,0.057646006,-0.2871611
-0.2309366,0.1540629,-0.26454633,-0.09930262,0.028288916,0.12108707,0.15858305,-0.12993498,0.011828634,-0.3656849,0.029630747,0.45274085,0.021535657,0.14263657,-0.14623551,-0.023096116,-0.03650948,0.0849023,-0.22730215,0.08934899,0.16183087,0.15649435,0.06604567,-0.5130054,0.2215467,-0.37080345,-0.11605226,0.07827379,0.22252643,-0.34013784,-0.092564575,0.08490006,-0.029238043,0.014416314,-0.038328357,-0.1199924,-0.08767676,0.09790999,0.22289267,-0.16910428,-0.32141966,0.019435873,0.018728271,0.022547867,0.3984373,0.3439914,0.28403604,0.17940697,-0.057240345,-0.23497719,-0.050055884,0.05357617,0.33311263,0.1877536,-0.20021479,-0.07466125,-0.114294544,0.35907495,-0.17966852,-0.26735523,-0.1287748,-0.09628766,0.000336605,-0.4925912
-0.111632906,0.4524435,-0.14552656,-0.12314598,0.29259863,-0.047503836,0.09462003,-0.5490116,-0.008334511,-0.23071575,0.16758288,0.51768386,0.20984554,0.32910034,-0.087133326,-0.022993756,-0.042896118,0.008415287,-0.297113,-0.21714135,-0.018712735,-0.0380254,-0.2449424,-0.6515366,0.02547854,-0.45418128,-0.38404727,0.46134493,0.32648364,-0.18588266,-0.29698265,0.23960447,-0.1301276,-0.08165859,-0.345747,-0.22220828,0.16299918,0.1808265,0.23552778,0.25265056,-0.0801053,0.17496647,0.06459726,-0.26478884,0.311307,0.06182569,0.3352985,-0.004347398,-0.19795716,-0.1105922,0.32548863,-0.13426416,0.30069003,0.07843225,-0.18182875,-0.045343183,-0.061610438,0.17728744,-0.15782408,-0.19436327,-0.06850499,0.18102652,0.043748308,-0.23698832
-0.016059574,0.2713376,-0.14796786,0.040078644,0.1464698,-0.07229137,0.40140575,-0.5692893,0.06387144,-0.39296454,0.117986664,0.35336745,0.31096804,0.06497323,0.049076434,-0.05802361,-0.08470576,0.037354764,-0.4748929,-0.2589246,0.26864758,0.027073061,-0.2796919,-0.43093854,0.061348785,-0.22887912,-0.308275,0.49421924,0.31907162,-0.23589778,-0.014418886,0.61998725,-0.005718069,0.13380161,-0.15361843,-0.1531247,0.010934779,0.29820856,0.17661369,0.26767537,0.005402273,0.39910647,0.2592801,-0.039064072,0.19447814,0.022677097,0.33066833,-0.07630413,-0.28235856,-0.45136976,0.16694593,0.055365138,0.21694182,0.19729164,-0.14443989,-0.09674347,0.14002374,0.24473737,-0.09174844,-0.30204213,-0.15991688,0.06847528,-0.18568611,-0.41724148
-0.032736678,0.34401006,-0.13739161,-0.019621357,0.16411328,-0.098285645,0.3015106,-0.5567767,0.07172781,-0.3415524,0.0864589,0.4463319,0.21649824,0.13369773,0.000745027,-0.035471138,-0.071382664,0.026563486,-0.44012845,-0.2019755,0.16877325,0.08622911,-0.27801567,-0.39377365,0.038603205,-0.29918355,-0.23577741,0.47427228,0.27191627,-0.2203044,-0.17219308,0.3967952,0.010985681,0.07038233,-0.30448437,-0.21166237,0.03131223,0.22414565,0.2186349,0.17913945,-0.04310214,0.2659646,0.10805564,-0.11417942,0.25713825,0.00433944,0.32716724,0.02507687,-0.21804214,-0.3533771,0.21553114,-0.0189327,0.25056875,0.14595798,-0.17116314,0.014854943,-0.011575002,0.18550546,-0.14870362,-0.32801628,-0.1607651,0.12666284,-0.07419509,-0.3725948
-0.27884236,0.1964188,-0.002770898,0.11186107,0.39884132,0.08475503,0.14027402,-0.31286544,0.20689508,-0.3770125,-0.053846795,0.5811258,0.022431249,0.042112052,-0.347864,0.042952947,-0.07671642,-0.04280219,-0.2676888,0.009597747,0.13166387,0.26965848,-0.05703469,-0.40288794,0.11539897,-0.6465212,-0.084963,0.32418424,0.35047838,-0.33703625,-0.2709581,-0.053999137,0.26062772,-0.13401537,-0.26424152,-0.109766856,0.008712102,0.10100173,0.2119108,-0.2266631,-0.053309392,0.056760263,-0.047039367,-0.09515438,0.54135007,0.21198316,0.28885293,0.32423216,-0.06332863,-0.19530201,0.09893685,0.029186554,0.22128133,0.10384054,-0.38932404,0.13987723,-0.14319205,0.2053886,-0.15101874,-0.28544754,-0.23962629,0.22402862,0.024100473,-0.4412071
-0.065876834,0.2760743,-0.23065433,-0.053140406,0.05643229,0.04305159,0.3079585,-0.38725305,-0.018007297,-0.33297923,0.14038599,0.39359596,0.21549803,0.16514464,0.019676998,-0.055539787,-0.064641654,0.084987335,-0.33466494,-0.15006308,0.17869903,-0.013863842,-0.18749902,-0.5472642,0.087560184,-0.244463,-0.3001246,0.33858266,0.2902112,-0.25588474,-0.060000967,0.43632936,-0.15796341,0.086109534,-0.13397652,-0.1399242,-0.037463747,0.22555432,0.17639978,0.13426547,-0.16383141,0.30801025,0.21883106,-0.043978643,0.21694408,0.12684809,0.30484352,-0.06458905,-0.20083576,-0.3175263,0.1279528,0.028081212,0.2992586,0.21487701,-0.13262092,-0.1267588,0.0690777,0.32265976,-0.12797402,-0.20343569,-0.06840317,-0.004517317,-0.10431494,-0.43529508
0.005150307,0.2955514,-0.17718323,0.03943729,0.168891,-0.018927235,0.38144454,-0.56153953,0.017318346,-0.38258535,0.14190596,0.31257558,0.3587131,0.024596894,0.077158965,-0.04951229,-0.101564944,0.093422204,-0.495537,-0.26310974,0.2798689,-0.03389993,-0.2276295,-0.53814816,0.018977838,-0.22559826,-0.32357398,0.470933,0.27461427,-0.16859761,0.02785264,0.68612725,-0.050392494,0.12360332,-0.09907973,-0.19226228,-0.017098442,0.34470516,0.14030091,0.30135545,-0.052716475,0.41711763,0.25793913,-0.018799555,0.14263287,0.03675092,0.34467793,-0.14346209,-0.31637043,-0.45819747,0.10956183,0.030154977,0.23920338,0.2508741,-0.09470746,-0.1591359,0.12002823,0.24725024,-0.10151375,-0.31005597,-0.17474063,0.060237378,-0.18794106,-0.37734944
-0.012079364,0.3817158,-0.16834764,-0.028093224,0.2493391,-0.08199158,0.26135933,-0.5892394,0.023394343,-0.29723433,0.14020006,0.39999527,0.31373176,0.18352835,0.007082752,-0.055743616,-0.08846138,0.032975536,-0.4275928,-0.23968473,0.119406335,-0.06676958,-0.30372646,-0.5524928,0.008607901,-0.34058687,-0.3759712,0.5083385,0.27914843,-0.19381751,-0.15803835,0.4853151,-0.083746515,0.054751806,-0.26327607,-0.23960929,0.08205473,0.26291442,0.22567102,0.33077312,-0.040187377,0.31342325,0.16151313,-0.15529223,0.20941608,0.008349639,0.36050916,-0.09334728,-0.2609131,-0.3163638,0.23581532,-0.06052123,0.27324083,0.14765981,-0.13150688,-0.07973616,0.03887908,0.17690226,-0.13201922,-0.25259927,-0.094023906,0.13501823,-0.050458036,-0.3132686
-0.026065934,0.2687416,-0.16677012,0.02758261,0.11583648,-0.15366147,0.39144287,-0.56654596,0.1021039,-0.38290498,0.06259018,0.34644866,0.2492462,0.07637719,0.06493346,-0.03534357,-0.11729336,0.04346981,-0.47865096,-0.17483173,0.22111516,0.061760213,-0.31026137,-0.3277321,0.05354869,-0.27386636,-0.25387225,0.535108,0.26772603,-0.23493558,-0.10568466,0.5585392,0.033376906,0.14110158,-0.29648066,-0.20260544,-0.00480072,0.24700575,0.2412061,0.2247828,-0.004446269,0.353135,0.16897395,-0.066440485,0.24539815,-0.023005629,0.32972062,0.017328382,-0.28045106,-0.47214046,0.18025245,0.046348285,0.20300478,0.17330942,-0.16860698,0.030392157,0.07879256,0.20114116,-0.11402208,-0.38012227,-0.17900628,0.086318366,-0.12485833,-0.4458823
-0.22006418,0.14386706,-0.31354812,-0.11706551,-0.027504034,-0.011450383,0.18938354,-0.13916437,0.062211838,-0.35374445,0.023916656,0.3804755,0.003061657,0.24325992,-0.07824518,-0.025164342,-0.053618032,0.07059834,-0.21919024,0.08314615,0.12416273,0.15029953,-0.040405784,-0.39112693,0.21982822,-0.3613999,-0.13306004,0.20750774,0.25357297,-0.4185281,-0.19726549,0.15794368,-0.09791978,0.03563513,-0.21812038,-0.09253107,-0.105650105,0.012415573,0.32839686,-0.10316071,-0.2682211,0.1583414,0.10286995,0.00339179,0.40137324,0.25531706,0.27057812,0.20249248,-0.086884625,-0.24485254,0.040545728,0.09887384,0.25838685,0.19044927,-0.2463341,0.050403345,-0.06225907,0.3803388,-0.14774795,-0.2903375,-0.052085925,-0.13690649,-0.032041933,-0.59255064
